StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,1,2,3,4,5,8,7,10,6,9,SC1,SC2,SC3,Q_URL,Q_Language,ExternalReference,imid,group,email,Recruit
2021-10-13 10:09:35,2021-10-13 10:10:07,IP Address,100,31,TRUE,2021-10-13 10:10:07,R_6g6P4bV3k6GIXLz,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",29,Male,"MBO 2, 3, 4 or MBO before 1998",3,4,3,3,3,3,4,3,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5030433,NL,5030433,5030433,GA,xxxx@xxx.com,Completed
2021-10-13 10:11:09,2021-10-13 10:12:12,IP Address,100,62,TRUE,2021-10-13 10:12:12,R_1jde43ci6sQAIL9,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",38,Female,HBO (except HBO master) / WO candidate or WO bachelor,3,3,2,2,1,,3,0,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3846618,NL,3846618,3846618,GA,xxxx@xxx.com,Completed
2021-10-13 10:06:49,2021-10-13 10:18:03,IP Address,100,673,TRUE,2021-10-13 10:18:04,R_210LaXVSmNM2As7,anonymous,NL,1,"Yes, I participate",80,Female,HBO (except HBO master) / WO candidate or WO bachelor,2,4,5,1,1,,4,0,1,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4123581,NL,4123581,4123581,GA,xxxx@xxx.com,Completed
2021-10-13 11:22:31,2021-10-13 11:24:54,IP Address,100,143,TRUE,2021-10-13 11:24:54,R_3JgEtgn9KEKESyb,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",70,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,4,3,3,3,2,1,3,1,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4073820,NL,4073820,4073820,GA,xxxx@xxx.com,Completed
2021-10-13 11:24:27,2021-10-13 11:26:03,IP Address,100,96,TRUE,2021-10-13 11:26:03,R_1gNHtNYAG1LqnDe,anonymous,NL,1,"Yes, I participate",28,Female,"MBO 2, 3, 4 or MBO before 1998",5,4,2,3,5,5,4,5,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4418295,NL,4418295,4418295,GA,xxxx@xxx.com,Completed
2021-10-13 13:07:50,2021-10-13 13:11:49,IP Address,100,238,TRUE,2021-10-13 13:11:49,R_2UWvVcjqdu5disC,anonymous,NL,1,"Yes, I participate",73,Female,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,5,5,1,,5,5,5,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5029396,NL,5029396,5029396,GA,xxxx@xxx.com,Completed
2021-10-14 0:10:22,2021-10-14 0:12:29,IP Address,100,126,TRUE,2021-10-14 0:12:29,R_2OT4qsMwgZKGwh8,anonymous,NL,1,"Yes, I participate",55,Female,WO doctoral / WO master / HBO master / postgraduate education,3,3,2,2,2,2,3,2,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=174043,NL,174043,174043,GA,xxxx@xxx.com,Completed
2021-10-14 1:45:04,2021-10-14 1:49:19,IP Address,100,255,TRUE,2021-10-14 1:49:19,R_2fvpFMJvESeLq91,anonymous,NL,1,"Yes, I participate",73,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,5,2,3,5,2,5,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3861380,NL,3861380,3861380,GA,xxxx@xxx.com,Completed
2021-10-14 3:15:26,2021-10-14 3:16:12,IP Address,100,45,TRUE,2021-10-14 3:16:12,R_2f8nBtxfdxy9qyD,anonymous,NL,1,"Yes, I participate",33,Female,HBO (except HBO master) / WO candidate or WO bachelor,3,4,2,4,3,3,4,3,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=175178,NL,175178,175178,GA,xxxx@xxx.com,Completed
2021-10-14 3:16:58,2021-10-14 3:18:54,IP Address,100,116,TRUE,2021-10-14 3:18:55,R_3KPbOtaWorPJAl4,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",62,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",3,3,2,3,5,5,3,5,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4491681,NL,4491681,4491681,GA,xxxx@xxx.com,Completed
2021-10-14 3:17:48,2021-10-14 3:20:15,IP Address,100,147,TRUE,2021-10-14 3:20:15,R_1FzUzieYK4asNF3,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",34,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",4,4,3,4,3,3,4,3,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=173454,NL,173454,173454,GA,xxxx@xxx.com,Completed
2021-10-14 3:19:19,2021-10-14 3:22:23,IP Address,100,183,TRUE,2021-10-14 3:22:23,R_24NpfpCjBVF1xK8,anonymous,NL,1,"Yes, I participate",41,Male,"MBO 2, 3, 4 or MBO before 1998",3,3,5,5,5,5,3,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5026718,NL,5026718,5026718,GA,xxxx@xxx.com,Completed
2021-10-14 3:27:15,2021-10-14 3:29:33,IP Address,100,138,TRUE,2021-10-14 3:29:34,R_3kv8uWvyH0uVRkP,anonymous,NL,1,"Yes, I participate",67,Male,"MBO 2, 3, 4 or MBO before 1998",5,5,1,,5,5,5,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3854463,NL,3854463,3854463,GA,xxxx@xxx.com,Completed
2021-10-14 3:32:25,2021-10-14 3:35:20,IP Address,100,174,TRUE,2021-10-14 3:35:20,R_1lshnMgdHRXLaVH,anonymous,NL,800.000.011.920.928.000.000.000,"Yes, I participate",34,Male,"MBO 2, 3, 4 or MBO before 1998",3,3,3,4,4,4,3,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=118275,NL,118275,118275,GA,xxxx@xxx.com,Completed
2021-10-14 3:50:24,2021-10-14 3:51:33,IP Address,100,68,TRUE,2021-10-14 3:51:33,R_3rGKi12xgfnfeJ1,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",37,Male,LBO / VMBO (management or vocational) / MBO/ VBO,3,3,3,4,5,5,3,5,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=45043,NL,45043,45043,GA,xxxx@xxx.com,Completed
2021-10-14 3:53:46,2021-10-14 3:55:10,IP Address,100,83,TRUE,2021-10-14 3:55:11,R_b8Uh9Elx58COAyl,anonymous,NL,1,"Yes, I participate",24,Male,HBO (except HBO master) / WO candidate or WO bachelor,4,5,5,3,3,4,5,4,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4149835,NL,4149835,4149835,GA,xxxx@xxx.com,Completed
2021-10-14 4:12:33,2021-10-14 4:17:58,IP Address,100,324,TRUE,2021-10-14 4:17:58,R_V3S4afXrZX0CSml,anonymous,NL,1,"Yes, I participate",67,Female,None or primary education,5,5,1,,5,5,5,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5057352,NL,5057352,5057352,GA,xxxx@xxx.com,Completed
2021-10-14 4:19:38,2021-10-14 4:20:21,IP Address,100,43,TRUE,2021-10-14 4:20:22,R_3MmWholV0A1vn75,anonymous,NL,1,"Yes, I participate",33,Female,LBO / VMBO (management or vocational) / MBO/ VBO,3,4,2,4,3,4,4,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=875901,NL,875901,875901,GA,xxxx@xxx.com,Completed
2021-10-14 4:24:04,2021-10-14 4:24:48,IP Address,100,44,TRUE,2021-10-14 4:24:48,R_1E6w2nvG8orAnAr,anonymous,EN,89.999.997.615.814.200.000.000,"Yes, I participate",38,Female,HBO (except HBO master) / WO candidate or WO bachelor,5,5,5,5,4,4,5,4,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4421216,EN,4421216,4421216,GA,xxxx@xxx.com,Completed
2021-10-14 4:25:05,2021-10-14 4:25:32,IP Address,100,26,TRUE,2021-10-14 4:25:32,R_2UhIBgQ9DsgdcnO,anonymous,EN,89.999.997.615.814.200.000.000,"Yes, I participate",38,Female,HBO (except HBO master) / WO candidate or WO bachelor,5,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4421216,EN,4421216,4421216,GA,xxxx@xxx.com,Completed
2021-10-14 4:24:59,2021-10-14 4:25:36,IP Address,100,37,TRUE,2021-10-14 4:25:36,R_3g8hdE76pu9e85I,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",36,Female,"MBO 2, 3, 4 or MBO before 1998",4,4,4,4,4,4,4,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4498844,NL,4498844,4498844,GA,xxxx@xxx.com,Completed
2021-10-14 4:25:37,2021-10-14 4:26:36,IP Address,100,59,TRUE,2021-10-14 4:26:37,R_3qBvTSQZ9iRoSNz,anonymous,EN,1,"Yes, I participate",46,Female,HBO (except HBO master) / WO candidate or WO bachelor,3,3,2,3,3,3,3,3,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5029762,EN,5029762,5029762,GA,xxxx@xxx.com,Completed
2021-10-14 4:26:59,2021-10-14 4:27:27,IP Address,100,28,TRUE,2021-10-14 4:27:27,R_1my26VTk37jQZdR,anonymous,EN,89.999.997.615.814.200.000.000,"Yes, I participate",46,Female,HBO (except HBO master) / WO candidate or WO bachelor,5,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5029762,EN,5029762,5029762,GA,xxxx@xxx.com,Completed
2021-10-14 4:37:59,2021-10-14 4:40:01,IP Address,100,122,TRUE,2021-10-14 4:40:02,R_3QXnHipCuhgAvhv,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",63,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,5,2,2,1,,5,0,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3982088,NL,3982088,3982088,GA,xxxx@xxx.com,Completed
2021-10-14 4:39:40,2021-10-14 4:40:14,IP Address,100,34,TRUE,2021-10-14 4:40:15,R_24epsk2Z5WgNrcF,anonymous,NL,1,"Yes, I participate",45,Male,None or primary education,3,3,3,3,4,4,3,4,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4095844,NL,4095844,4095844,GA,xxxx@xxx.com,Completed
2021-10-14 4:40:20,2021-10-14 4:40:54,Spam,100,33,TRUE,2021-10-14 4:40:54,R_2uya4usLBo1iAT0,anonymous,NL,800.000.011.920.928.000.000.000,"Yes, I participate",63,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,5,2,2,1,,5,0,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3982088,NL,3982088,3982088,GA,xxxx@xxx.com,Completed
2021-10-14 4:41:55,2021-10-14 4:44:17,IP Address,100,141,TRUE,2021-10-14 4:44:17,R_2UXVKXChDk4Y5bb,anonymous,NL,1,"Yes, I participate",75,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,4,3,1,,5,5,3,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3981476,NL,3981476,3981476,GA,xxxx@xxx.com,Completed
2021-10-14 4:48:32,2021-10-14 4:49:23,Spam,100,51,TRUE,2021-10-14 4:49:23,R_1IB0jrn6zMtnzHY,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",63,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,5,2,2,1,,5,0,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3982088,NL,3982088,3982088,GA,xxxx@xxx.com,Completed
2021-10-14 4:44:25,2021-10-14 4:53:53,IP Address,100,567,TRUE,2021-10-14 4:53:53,R_1FRp74BafmGHNNw,anonymous,NL,1,"Yes, I participate",72,Male,"MBO 2, 3, 4 or MBO before 1998",3,3,1,,5,5,3,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3169557,NL,3169557,3169557,GA,xxxx@xxx.com,Completed
2021-10-14 5:11:02,2021-10-14 5:13:02,IP Address,100,119,TRUE,2021-10-14 5:13:03,R_3qyqZX15JymunRO,anonymous,NL,1,"Yes, I participate",66,Female,HBO (except HBO master) / WO candidate or WO bachelor,5,3,2,2,3,3,3,3,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3235893,NL,3235893,3235893,GA,xxxx@xxx.com,Completed
2021-10-14 5:31:27,2021-10-14 5:33:35,IP Address,100,128,TRUE,2021-10-14 5:33:36,R_Rrhxzt6ek0sUvkt,anonymous,NL,1,"Yes, I participate",69,Male,"MBO 2, 3, 4 or MBO before 1998",5,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=38808,NL,38808,38808,GA,xxxx@xxx.com,Completed
2021-10-14 5:51:25,2021-10-14 5:52:07,IP Address,100,41,TRUE,2021-10-14 5:52:08,R_3q7OBoeq7UlXCWt,anonymous,NL,1,"Yes, I participate",26,Female,"MBO 2, 3, 4 or MBO before 1998",3,3,3,3,5,5,3,5,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4721020,NL,4721020,4721020,GA,xxxx@xxx.com,Completed
2021-10-14 7:26:16,2021-10-14 7:28:40,IP Address,100,144,TRUE,2021-10-14 7:28:40,R_2cB1sdHSBOMsKjQ,anonymous,NL,1,"Yes, I participate",74,Male,HBO (except HBO master) / WO candidate or WO bachelor,3,3,2,2,1,,3,0,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=46710,NL,46710,46710,GA,xxxx@xxx.com,Completed
2021-10-14 7:32:48,2021-10-14 7:34:51,IP Address,100,122,TRUE,2021-10-14 7:34:51,R_1o69PmRAa5Sbeu0,anonymous,NL,1,"Yes, I participate",74,Female,HBO (except HBO master) / WO candidate or WO bachelor,5,4,3,1,5,5,4,5,1,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3113025,NL,3113025,3113025,GA,xxxx@xxx.com,Completed
2021-10-14 8:16:16,2021-10-14 8:19:50,IP Address,100,213,TRUE,2021-10-14 8:19:50,R_xtNYcg2hiUqotBD,anonymous,NL,1,"Yes, I participate",50,Female,"MBO 2, 3, 4 or MBO before 1998",5,4,4,5,4,4,4,4,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4731402,NL,4731402,4731402,GA,xxxx@xxx.com,Completed
2021-10-14 9:00:08,2021-10-14 9:03:33,IP Address,100,205,TRUE,2021-10-14 9:03:33,R_3NPr9i3z2qNFDsC,anonymous,NL,1,"Yes, I participate",31,Male,"MBO 2, 3, 4 or MBO before 1998",5,4,5,4,5,5,4,5,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=484086,NL,484086,484086,GA,xxxx@xxx.com,Completed
2021-10-14 6:23:15,2021-10-14 11:29:00,IP Address,100,18345,TRUE,2021-10-14 11:29:01,R_2YWj5KhWk3ZOQku,anonymous,NL,1,"Yes, I participate",69,Female,"MBO 2, 3, 4 or MBO before 1998",3,4,1,,5,5,4,5,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3235222,NL,3235222,3235222,GA,xxxx@xxx.com,Completed
2021-10-14 11:36:37,2021-10-14 11:38:32,IP Address,100,114,TRUE,2021-10-14 11:38:32,R_3CKpqV3UACovBQT,anonymous,NL,1,"Yes, I participate",72,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,5,1,,1,,5,0,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2930896,NL,2930896,2930896,GA,xxxx@xxx.com,Completed
2021-10-14 12:05:32,2021-10-14 12:06:20,IP Address,100,47,TRUE,2021-10-14 12:06:20,R_d70q5YW4O3vrc8p,anonymous,NL,1,"Yes, I participate",19,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",3,3,3,4,4,4,3,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=878413,NL,878413,878413,GA,xxxx@xxx.com,Completed
2021-10-14 12:08:42,2021-10-14 12:09:20,IP Address,100,37,TRUE,2021-10-14 12:09:20,R_1CqIkzwmwisfCli,anonymous,NL,1,"Yes, I participate",36,Male,"MBO 2, 3, 4 or MBO before 1998",4,3,3,4,4,4,3,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=1864186,NL,1864186,1864186,GA,xxxx@xxx.com,Completed
2021-10-14 12:20:51,2021-10-14 12:23:56,IP Address,100,185,TRUE,2021-10-14 12:23:58,R_sZiz4azsGQzjruF,anonymous,NL,1,"Yes, I participate",38,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",3,3,4,4,5,5,3,5,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=172787,NL,172787,172787,GA,xxxx@xxx.com,Completed
2021-10-14 14:01:27,2021-10-14 14:02:06,IP Address,100,39,TRUE,2021-10-14 14:02:06,R_2an23m2IokRSLuQ,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",27,Female,HBO (except HBO master) / WO candidate or WO bachelor,4,3,4,3,4,2,3,2,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4538116,NL,4538116,4538116,GA,xxxx@xxx.com,Completed
2021-10-14 17:20:00,2021-10-14 17:23:06,IP Address,100,185,TRUE,2021-10-14 17:23:06,R_1LeBM8HcJWgwyxF,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",50,Female,"MBO 2, 3, 4 or MBO before 1998",5,5,1,,5,2,5,2,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2765141,NL,2765141,2765141,GA,xxxx@xxx.com,Completed
2021-10-15 5:38:33,2021-10-15 5:39:30,IP Address,100,57,TRUE,2021-10-15 5:39:31,R_3NUoBYxvFDQncn9,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",35,Male,WO doctoral / WO master / HBO master / postgraduate education,3,3,3,4,5,4,3,4,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4639273,NL,4639273,4639273,GA,xxxx@xxx.com,Completed
2021-10-15 7:47:33,2021-10-15 7:49:32,IP Address,100,118,TRUE,2021-10-15 7:49:32,R_1PaXtuAnnQ4RvCH,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",42,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5009904,NL,5009904,5009904,GA,xxxx@xxx.com,Completed
2021-10-15 8:07:59,2021-10-15 8:09:07,IP Address,100,67,TRUE,2021-10-15 8:09:07,R_3CNTP8XH4pMDovV,anonymous,NL,1,"Yes, I participate",65,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,4,3,5,5,1,,3,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=175461,NL,175461,175461,GA,xxxx@xxx.com,Completed
2021-10-15 8:29:22,2021-10-15 8:30:37,IP Address,100,75,TRUE,2021-10-15 8:30:38,R_1f9s9l5p5K6zhPr,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",47,Male,LBO / VMBO (management or vocational) / MBO/ VBO,5,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2619902,NL,2619902,2619902,GA,xxxx@xxx.com,Completed
2021-10-15 8:49:04,2021-10-15 8:51:15,IP Address,100,130,TRUE,2021-10-15 8:51:16,R_2uJRU2fm6AjUPCu,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",35,Female,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",5,3,1,,5,2,3,2,0,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4797228,NL,4797228,4797228,GA,xxxx@xxx.com,Completed
2021-10-15 8:50:48,2021-10-15 8:52:17,IP Address,100,89,TRUE,2021-10-15 8:52:18,R_2fHwhmgOVWVeAnq,anonymous,NL,1,"Yes, I participate",61,Male,"MBO 2, 3, 4 or MBO before 1998",3,3,5,5,1,,3,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4328948,NL,4328948,4328948,GA,xxxx@xxx.com,Completed
2021-10-15 8:54:46,2021-10-15 8:55:47,IP Address,100,61,TRUE,2021-10-15 8:55:47,R_3jeUL9bAqj1pxXm,anonymous,NL,1,"Yes, I participate",24,Female,"MBO 2, 3, 4 or MBO before 1998",5,4,2,3,1,,4,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=920458,NL,920458,920458,GA,xxxx@xxx.com,Completed
2021-10-15 9:44:00,2021-10-15 9:46:50,IP Address,100,170,TRUE,2021-10-15 9:46:50,R_2bWbuP1qvIoyskX,anonymous,NL,1,"Yes, I participate",56,Female,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,5,3,2,2,5,1,3,1,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4017147,NL,4017147,4017147,GA,xxxx@xxx.com,Completed
2021-10-15 10:26:04,2021-10-15 10:29:17,IP Address,100,192,TRUE,2021-10-15 10:29:17,R_xsjExmgXR0kKpep,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",56,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,5,5,4,4,1,,5,0,4,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=170386,NL,170386,170386,GA,xxxx@xxx.com,Completed
2021-10-15 10:42:23,2021-10-15 10:44:04,IP Address,100,101,TRUE,2021-10-15 10:44:05,R_2wtSrwRFrecXKR3,anonymous,NL,1,"Yes, I participate",70,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",4,4,2,2,5,2,4,2,2,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=48395,NL,48395,48395,GA,xxxx@xxx.com,Completed
2021-10-15 11:24:06,2021-10-15 11:26:25,IP Address,100,138,TRUE,2021-10-15 11:26:25,R_23fyC4wJCRDTg1g,anonymous,NL,1,"Yes, I participate",41,Male,HBO (except HBO master) / WO candidate or WO bachelor,4,5,5,5,5,5,5,5,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=43669,NL,43669,43669,GA,xxxx@xxx.com,Completed
2021-10-15 11:57:32,2021-10-15 12:00:10,IP Address,100,158,TRUE,2021-10-15 12:00:11,R_27VaWS9n4rGocjm,anonymous,EN,1,"Yes, I participate",32,Male,WO doctoral / WO master / HBO master / postgraduate education,4,5,5,5,4,4,5,4,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3085737,EN,3085737,3085737,GA,xxxx@xxx.com,Completed
2021-10-15 12:00:18,2021-10-15 12:01:43,IP Address,100,84,TRUE,2021-10-15 12:01:43,R_3rJmMSFvYBnS3Ns,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",56,Female,"MBO 2, 3, 4 or MBO before 1998",3,3,5,5,5,4,3,4,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=974953,NL,974953,974953,GA,xxxx@xxx.com,Completed
2021-10-06 1:38:41,2021-10-06 1:43:30,IP Address,100,288,TRUE,2021-10-06 1:43:30,R_22yQlqXIOTdg6LI,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",60,Female,HBO (except HBO master) / WO candidate or WO bachelor,1,,3,5,1,,0,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=5027394,NL,5027394,5027394,NOS,xxxx@xxx.com,Completed
2021-10-06 1:40:50,2021-10-06 1:44:04,IP Address,100,194,TRUE,2021-10-06 1:44:05,R_1kSkTZfLQvo1Pb0,anonymous,NL,1,"Yes, I participate",61,Male,MAVO / HAVO or VWO (first three years) / VMBO (theoretical or mixed) / (M)ULO,2,2,2,5,5,3,2,3,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=3852749,NL,3852749,3852749,NOS,xxxx@xxx.com,Completed
2021-10-06 1:55:00,2021-10-06 1:58:18,IP Address,100,197,TRUE,2021-10-06 1:58:18,R_1nUg9MKM2zlPvJP,anonymous,NL,1,"Yes, I participate",75,Male,WO doctoral / WO master / HBO master / postgraduate education,2,2,5,5,3,2,2,2,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=175262,NL,175262,175262,NOS,xxxx@xxx.com,Completed
2021-10-06 2:08:14,2021-10-06 2:09:37,IP Address,100,83,TRUE,2021-10-06 2:09:37,R_1BRVgN7UiE8N2Te,anonymous,NL,1,"Yes, I participate",72,Male,"HAVO or VWO (4th, 5th or 6th class) / HBS / MMS",2,2,5,5,3,3,2,3,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4876236,NL,4876236,4876236,NOS,xxxx@xxx.com,Completed
2021-10-06 2:08:47,2021-10-06 2:12:51,IP Address,100,243,TRUE,2021-10-06 2:12:51,R_6KimVnP0fKVXWMN,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",77,Male,"MBO 2, 3, 4 or MBO before 1998",2,2,3,3,1,,2,0,3,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=2436678,NL,2436678,2436678,NOS,xxxx@xxx.com,Completed
2021-10-06 2:15:59,2021-10-06 2:18:37,IP Address,100,157,TRUE,2021-10-06 2:18:39,R_10Auh5GVHrAaHxZ,anonymous,NL,89.999.997.615.814.200.000.000,"Yes, I participate",71,Male,WO doctoral / WO master / HBO master / postgraduate education,2,1,5,5,1,,1,0,5,https://uva.fra1.qualtrics.com/jfe/form/SV_eM79Ot1jI4j5MhM?imid=4408379,NL,4408379,4408379,NOS,xxxx@xxx.com,Completed
